date,SPOSTMIN,Ride
2016-10-29,76.29310344827586,Soarin
2016-10-30,41.79245283018868,Soarin
2016-10-31,28.97196261682243,Soarin
2016-11-01,32.830882352941174,Soarin
2016-11-02,32.11711711711712,Soarin
2016-11-03,34.3859649122807,Soarin
2016-11-04,45.766129032258064,Soarin
2016-11-05,58.61788617886179,Soarin
2016-11-06,48.56481481481482,Soarin
2016-11-07,61.13636363636363,Soarin
2016-11-08,62.926829268292686,Soarin
2016-11-09,44.95192307692308,Soarin
2016-11-10,56.46788990825688,Soarin
2016-11-11,70.30172413793103,Soarin
2016-11-12,67.02702702702703,Soarin
2016-11-13,44.8780487804878,Soarin
2016-11-14,41.067961165048544,Soarin
2016-11-15,34.13223140495868,Soarin
2016-11-16,23.564356435643564,Soarin
2016-11-17,42.27272727272727,Soarin
2016-11-18,49.21568627450981,Soarin
2016-11-19,37.21153846153846,Soarin
2016-11-20,58.98989898989899,Soarin
2016-11-21,71.54545454545455,Soarin
2016-11-22,83.32,Soarin
2016-11-23,68.92561983471074,Soarin
2016-11-24,72.85046728971963,Soarin
2016-11-25,77.3529411764706,Soarin
2016-11-26,57.76699029126213,Soarin
2016-11-27,41.386138613861384,Soarin
2016-11-28,39.11214953271028,Soarin
2016-11-29,40.42016806722689,Soarin
2016-11-30,31.936936936936938,Soarin
2016-12-01,33.130434782608695,Soarin
2016-12-02,47.40909090909091,Soarin
2016-12-03,51.36363636363637,Soarin
2016-12-04,41.65137614678899,Soarin
2016-12-05,40.68,Soarin
2016-12-06,34.91803278688525,Soarin
2016-12-07,33.8034188034188,Soarin
2016-12-08,45.18691588785047,Soarin
2016-12-09,49.554455445544555,Soarin
2016-12-10,48.75,Soarin
2016-12-11,46.04761904761905,Soarin
2016-12-12,49.666666666666664,Soarin
2016-12-13,52.94642857142857,Soarin
2016-12-14,48.88392857142857,Soarin
2016-12-15,42.04347826086956,Soarin
2016-12-16,51.79611650485437,Soarin
2016-12-17,50.424528301886795,Soarin
2016-12-18,60.523809523809526,Soarin
2016-12-19,53.39449541284404,Soarin
2016-12-20,84.15254237288136,Soarin
2016-12-21,62.63392857142857,Soarin
2016-12-22,52.01550387596899,Soarin
2016-12-23,40.34653465346535,Soarin
2016-12-24,45.97938144329897,Soarin
2016-12-25,61.59090909090909,Soarin
2016-12-26,55.38461538461539,Soarin
2016-12-27,78.40579710144928,Soarin
2016-12-28,90.3305785123967,Soarin
2016-12-29,83.34677419354838,Soarin
2016-12-30,86.32231404958678,Soarin
2016-12-31,130.33557046979865,Soarin
2017-01-01,46.0,Soarin
2017-01-02,45.29126213592233,Soarin
2017-01-03,76.1344537815126,Soarin
2017-01-04,62.84313725490196,Soarin
2017-01-05,63.640776699029125,Soarin
2017-01-06,48.6764705882353,Soarin
2017-01-07,43.91509433962264,Soarin
2017-01-08,35.1271186440678,Soarin
2017-01-09,36.415929203539825,Soarin
2017-01-10,32.78350515463917,Soarin
2017-01-11,42.64705882352941,Soarin
2017-01-12,33.27731092436975,Soarin
2017-01-13,41.49484536082474,Soarin
2017-01-14,61.95454545454545,Soarin
2017-01-15,59.75,Soarin
2017-01-16,55.18691588785047,Soarin
2017-01-17,72.74193548387096,Soarin
2017-01-18,25.333333333333332,Soarin
2017-01-19,27.431192660550458,Soarin
2017-01-20,32.76470588235294,Soarin
2017-01-21,50.53333333333333,Soarin
2017-01-22,34.476190476190474,Soarin
2017-01-23,39.78260869565217,Soarin
2017-01-24,37.26086956521739,Soarin
2017-01-25,30.26595744680851,Soarin
2017-01-26,21.70731707317073,Soarin
2017-01-27,41.96969696969697,Soarin
2017-01-28,51.09375,Soarin
2017-01-29,31.59090909090909,Soarin
