Date,Predicted Line Time
2015-08-09,47.88793103448276
2015-08-10,60.289855072463766
2015-08-11,55.39473684210526
2015-08-12,50.63559322033898
2015-08-13,58.92857142857143
2015-08-14,54.66101694915254
2015-08-15,41.98347107438016
2015-08-16,57.24409448818898
2015-08-17,63.08
2015-08-18,62.142857142857146
2015-08-19,58.982300884955755
2015-08-20,48.68421052631579
2015-08-21,33.75
2015-08-22,51.0
2015-08-23,41.973684210526315
2015-08-24,46.69172932330827
2015-08-25,39.78632478632478
2015-08-26,35.042735042735046
2015-08-27,34.47154471544715
2015-08-28,38.097345132743364
2015-08-29,31.616541353383457
2015-08-30,27.024793388429753
2015-08-31,31.19047619047619
2015-09-01,22.203389830508474
2015-09-02,19.642857142857142
2015-09-03,24.71153846153846
2015-09-04,28.442622950819672
2015-09-05,50.76923076923077
2015-09-06,52.88990825688074
2015-09-07,50.54347826086956
2015-09-08,23.08080808080808
2015-09-09,20.454545454545453
2015-09-10,22.602040816326532
2015-09-11,33.666666666666664
2015-09-12,49.285714285714285
2015-09-13,34.39393939393939
2015-09-14,46.557377049180324
2015-09-15,36.61764705882353
2015-09-16,33.80952380952381
2015-09-17,32.8021978021978
2015-09-18,37.07070707070707
2015-09-19,36.08695652173913
2015-09-20,34.48979591836735
2015-09-21,48.46153846153846
2015-09-22,38.91089108910891
2015-09-23,40.09708737864078
2015-09-24,39.71264367816092
2015-09-25,39.696969696969695
2015-09-26,37.28448275862069
2015-09-27,29.7
2015-09-28,45.80508474576271
2015-09-29,30.32608695652174
2015-09-30,34.8469387755102
2015-10-01,28.613861386138613
2015-10-02,36.31578947368421
2015-10-03,48.79120879120879
2015-10-04,55.578512396694215
2015-10-05,49.135802469135804
2015-10-06,44.02298850574713
2015-10-07,33.42696629213483
2015-10-08,41.0
2015-10-09,54.675925925925924
2015-10-10,71.45348837209302
2015-10-11,60.92307692307692
2015-10-12,62.11538461538461
2015-10-13,52.69736842105263
2015-10-14,62.708333333333336
2015-10-15,53.38095238095238
2015-10-16,67.75510204081633
2015-10-17,61.46788990825688
2015-10-18,54.291666666666664
2015-10-19,55.76470588235294
2015-10-20,49.010989010989015
2015-10-21,42.926829268292686
2015-10-22,37.160493827160494
2015-10-23,53.0
2015-10-24,67.57894736842105
2015-10-25,67.11111111111111
2015-10-26,44.526315789473685
2015-10-27,48.58108108108108
2015-10-28,35.053763440860216
2015-10-29,45.357142857142854
2015-10-30,48.04347826086956
2015-10-31,49.44954128440367
2015-11-01,47.33606557377049
2015-11-02,47.10227272727273
2015-11-03,34.39393939393939
2015-11-04,29.081632653061224
2015-11-05,31.625
2015-11-06,59.5679012345679
2015-11-07,50.55555555555556
2015-11-08,55.18348623853211
2015-11-09,35.53921568627451
2015-11-10,41.83673469387755
2015-11-11,61.77215189873418
2015-11-12,46.85
2015-11-13,54.91304347826087
2015-11-14,53.90243902439025
2015-11-15,49.51127819548872
2015-11-16,41.633663366336634
2015-11-17,23.560606060606062
2015-11-18,46.07142857142857
2015-11-19,34.7029702970297
2015-11-20,44.095238095238095
2015-11-21,50.28688524590164
2015-11-22,74.3956043956044
2015-11-23,99.66666666666667
2015-11-24,82.08333333333333
2015-11-25,83.43478260869566
2015-11-26,70.04672897196262
2015-11-27,80.16129032258064
2015-11-28,64.6969696969697
2015-11-29,47.62096774193548
2015-11-30,37.63157894736842
2015-12-01,30.727272727272727
2015-12-02,28.962264150943398
2015-12-03,31.435643564356436
2015-12-04,44.4392523364486
2015-12-05,45.85470085470085
2015-12-06,48.45238095238095
2015-12-07,55.416666666666664
2015-12-08,51.213592233009706
2015-12-09,28.764705882352942
2015-12-10,48.723404255319146
2015-12-11,55.45454545454545
2015-12-12,48.41726618705036
2015-12-13,38.12977099236641
2015-12-14,48.44660194174757
2015-12-15,59.32098765432099
2015-12-16,49.166666666666664
2015-12-17,43.51485148514851
2015-12-18,62.113821138211385
2015-12-19,69.3089430894309
2015-12-20,70.04347826086956
2015-12-21,78.74045801526718
2015-12-22,76.70542635658914
2015-12-23,73.31521739130434
2015-12-24,64.54198473282443
2015-12-25,67.77777777777777
2015-12-26,78.06451612903226
2015-12-27,66.36029411764706
2015-12-28,97.87671232876713
2015-12-29,130.44642857142858
2015-12-30,108.56617647058823
2015-12-31,92.22602739726027
2016-01-01,77.5
2016-01-02,73.12
2016-01-03,52.2265625
2016-01-04,69.33035714285714
2016-01-05,75.97701149425288
2016-01-06,53.21739130434783
2016-01-07,51.41509433962264
2016-01-08,47.05882352941177
2016-01-09,50.34313725490196
2016-01-10,47.285714285714285
2016-01-11,52.287234042553195
2016-01-12,39.94252873563219
2016-01-13,37.0
2016-01-14,43.26315789473684
2016-01-15,42.64705882352941
2016-01-16,86.28571428571429
2016-01-17,61.833333333333336
2016-01-18,72.04081632653062
2016-01-19,36.57608695652174
2016-01-20,37.287234042553195
2016-01-21,41.70103092783505
2016-01-22,40.31818181818182
2016-01-23,55.28409090909091
2016-01-24,50.96938775510204
2016-01-25,45.78651685393258
2016-01-26,35.494505494505496
2016-01-27,21.973684210526315
2016-01-28,27.57894736842105
2016-01-29,44.15966386554622
2016-01-30,58.63157894736842
2016-01-31,45.04237288135593
2016-02-01,36.888888888888886
2016-02-02,35.0
2016-02-03,35.0
2016-02-04,35.21052631578947
2016-02-05,52.39837398373984
2016-02-06,47.52336448598131
2016-02-07,65.86206896551724
2016-02-08,72.44897959183673
2016-02-09,53.48039215686274
2016-02-10,59.36046511627907
2016-02-11,71.76923076923077
2016-02-12,63.060344827586206
2016-02-13,78.45794392523365
2016-02-14,73.70535714285714
2016-02-15,80.48543689320388
2016-02-16,57.15
2016-02-17,47.708333333333336
2016-02-18,55.76923076923077
2016-02-19,59.516129032258064
2016-02-20,57.54807692307692
2016-02-21,35.75221238938053
2016-02-22,41.41414141414141
2016-02-23,34.74747474747475
2016-02-24,21.485148514851485
2016-02-25,40.396039603960396
2016-02-26,52.17948717948718
2016-02-27,63.775510204081634
2016-02-28,50.55555555555556
2016-02-29,41.25
2016-03-01,25.663265306122447
2016-03-02,33.85057471264368
2016-03-03,31.0
2016-03-04,58.55555555555556
2016-03-05,64.28571428571429
2016-03-06,59.598214285714285
2016-03-07,52.79816513761468
2016-03-08,40.0
2016-03-09,34.0
2016-03-10,49.61904761904762
2016-03-11,62.396694214876035
2016-03-12,85.73684210526316
2016-03-13,64.18604651162791
2016-03-14,89.0952380952381
2016-03-15,88.67647058823529
2016-03-16,87.52252252252252
2016-03-17,64.71428571428571
2016-03-18,67.21238938053098
2016-03-19,68.61904761904762
2016-03-20,78.90625
2016-03-21,101.27272727272727
2016-03-22,111.50485436893204
2016-03-23,108.23809523809524
2016-03-24,90.34782608695652
2016-03-25,89.86842105263158
2016-03-26,98.13186813186813
2016-03-27,70.46875
2016-03-28,95.5603448275862
2016-03-29,96.75438596491227
2016-03-30,99.46902654867256
2016-03-31,107.7542372881356
2016-04-01,87.90598290598291
2016-04-02,52.16814159292036
2016-04-03,67.25806451612904
2016-04-04,77.5233644859813
2016-04-05,71.31782945736434
2016-04-06,70.08264462809917
2016-04-07,75.8695652173913
2016-04-08,74.33333333333333
2016-04-09,54.3421052631579
2016-04-10,45.82644628099174
2016-04-11,34.53703703703704
2016-04-12,32.972972972972975
2016-04-13,37.96610169491525
2016-04-14,35.608695652173914
2016-04-15,47.945736434108525
2016-04-16,71.98113207547169
2016-04-17,45.427350427350426
2016-04-18,43.391304347826086
2016-04-19,41.652542372881356
2016-04-20,38.611111111111114
2016-04-21,41.15384615384615
2016-04-22,61.470588235294116
2016-04-23,64.72222222222223
2016-04-24,47.94117647058823
2016-04-25,54.0
2016-04-26,53.8235294117647
2016-04-27,46.8041237113402
2016-04-28,48.22727272727273
2016-04-29,55.317460317460316
2016-04-30,72.84482758620689
2016-05-01,59.95967741935484
2016-05-02,39.87068965517241
2016-05-03,28.00925925925926
2016-05-04,30.787037037037038
2016-05-05,39.53488372093023
2016-05-06,41.75213675213675
2016-05-07,40.27777777777778
2016-05-08,31.8
2016-05-09,32.78225806451613
2016-05-10,32.56944444444444
2016-05-11,21.666666666666668
2016-05-12,40.0
2016-05-13,48.90756302521008
2016-05-14,52.63157894736842
2016-05-15,37.605633802816904
2016-05-16,47.95454545454545
2016-05-17,36.1764705882353
2016-05-18,40.43478260869565
2016-05-19,41.45
2016-05-20,53.67424242424242
2016-05-21,55.833333333333336
2016-05-22,52.21804511278196
2016-05-23,59.40677966101695
2016-05-24,58.83177570093458
2016-05-25,67.5
2016-05-26,76.48148148148148
2016-05-27,70.71969696969697
2016-05-28,71.34782608695652
2016-05-29,87.578125
2016-05-30,72.75862068965517
2016-05-31,66.61458333333333
2016-06-01,63.034188034188034
2016-06-02,60.9375
2016-06-03,64.11764705882354
2016-06-04,53.883495145631066
2016-06-05,71.31818181818181
2016-06-06,67.32142857142857
2016-06-07,78.13725490196079
2016-06-08,76.72727272727273
2016-06-09,62.21739130434783
2016-06-10,57.61363636363637
2016-06-11,55.57017543859649
2016-06-12,55.86065573770492
2016-06-13,67.7927927927928
2016-06-14,62.083333333333336
2016-06-15,64.91304347826087
2016-06-16,68.45794392523365
2016-06-17,62.55474452554745
2016-06-18,43.1578947368421
2016-06-19,49.84126984126984
2016-06-20,52.416666666666664
2016-06-21,58.026315789473685
2016-06-22,64.57627118644068
2016-06-23,70.24271844660194
2016-06-24,62.82442748091603
2016-06-25,50.270270270270274
2016-06-26,51.889763779527556
2016-06-27,58.64035087719298
2016-06-28,65.34782608695652
2016-06-29,70.17543859649123
2016-06-30,69.32291666666667
2016-07-01,58.89763779527559
2016-07-02,48.644067796610166
2016-07-03,61.86363636363637
2016-07-04,49.31192660550459
2016-07-05,64.19642857142857
2016-07-06,53.56
2016-07-07,61.320754716981135
2016-07-08,60.73770491803279
2016-07-09,45.285714285714285
2016-07-10,47.589285714285715
2016-07-11,60.693069306930695
2016-07-12,71.01851851851852
2016-07-13,67.5
2016-07-14,67.29591836734694
2016-07-15,73.5
2016-07-16,51.25
2016-07-17,57.41379310344828
2016-07-18,74.86363636363636
2016-07-19,75.4950495049505
2016-07-20,65.929203539823
2016-07-21,67.59433962264151
2016-07-22,63.445378151260506
2016-07-23,50.45
2016-07-24,55.96774193548387
2016-07-25,66.52380952380952
2016-07-26,65.44444444444444
2016-07-27,90.51886792452831
2016-07-28,69.13636363636364
2016-07-29,62.78688524590164
2016-07-30,64.55445544554455
2016-07-31,53.64035087719298
2016-08-01,52.264150943396224
2016-08-02,58.431372549019606
2016-08-03,63.15
2016-08-04,55.80952380952381
2016-08-05,70.2892561983471
2016-08-06,49.84848484848485
2016-08-07,54.26229508196721
2016-08-08,52.5462962962963
2016-08-09,44.22018348623853
2016-08-10,59.642857142857146
2016-08-11,55.58252427184466
2016-08-12,63.80530973451327
2016-08-13,60.76923076923077
2016-08-14,56.27450980392157
2016-08-15,57.68518518518518
2016-08-16,61.8
2016-08-17,61.60377358490566
2016-08-18,55.2803738317757
2016-08-19,55.07874015748032
2016-08-20,54.339622641509436
2016-08-21,55.42016806722689
2016-08-22,50.2970297029703
2016-08-23,49.791666666666664
2016-08-24,52.95652173913044
2016-08-25,41.96261682242991
2016-08-26,53.53174603174603
2016-08-27,48.64485981308411
2016-08-28,53.706896551724135
2016-08-29,37.972972972972975
2016-08-30,33.52040816326531
2016-08-31,31.588785046728972
2016-09-01,28.85593220338983
2016-09-02,42.5609756097561
2016-09-03,55.91346153846154
2016-09-04,72.90816326530613
2016-09-05,51.39423076923077
2016-09-06,24.948979591836736
2016-09-07,24.20731707317073
2016-09-08,25.863636363636363
2016-09-09,36.26168224299065
2016-09-10,42.857142857142854
2016-09-11,34.40909090909091
2016-09-12,27.247191011235955
2016-09-13,23.5
2016-09-14,22.291666666666668
2016-09-15,27.0873786407767
2016-09-16,48.275862068965516
2016-09-17,34.26315789473684
2016-09-18,58.65384615384615
2016-09-19,30.876288659793815
2016-09-20,35.674157303370784
2016-09-21,30.679012345679013
2016-09-22,39.651162790697676
2016-09-23,44.32692307692308
2016-09-24,46.935483870967744
2016-09-25,39.18032786885246
2016-09-26,32.55434782608695
2016-09-27,30.068493150684933
2016-09-28,35.73863636363637
2016-09-29,42.19512195121951
2016-09-30,47.82828282828283
2016-10-01,66.2987012987013
2016-10-02,57.903225806451616
2016-10-03,57.44186046511628
2016-10-04,66.20481927710843
2016-10-05,46.506024096385545
2016-10-06,26.057692307692307
2016-10-07,
2016-10-08,57.88659793814433
2016-10-09,52.01923076923077
2016-10-10,106.45833333333333
2016-10-11,67.46753246753246
2016-10-12,60.2247191011236
2016-10-13,75.9493670886076
2016-10-14,86.26262626262626
2016-10-15,68.48314606741573
2016-10-16,57.67326732673267
2016-10-17,64.5360824742268
2016-10-18,42.073170731707314
2016-10-19,57.25806451612903
2016-10-20,50.78313253012048
2016-10-21,70.97087378640776
2016-10-22,95.61224489795919
2016-10-23,62.66304347826087
2016-10-24,52.5
2016-10-25,44.67391304347826
2016-10-26,61.53846153846154
2016-10-27,
2016-10-28,
2016-10-29,
2016-10-30,
2016-10-31,
2016-11-01,
2016-11-02,
2016-11-03,
2016-11-04,
2016-11-05,
2016-11-06,
2016-11-07,
2016-11-08,
2016-11-09,
2016-11-10,55.80808080808081
2016-11-11,73.73873873873873
2016-11-12,58.8421052631579
2016-11-13,50.4639175257732
2016-11-14,48.02469135802469
2016-11-15,44.94444444444444
2016-11-16,32.1
2016-11-17,36.93181818181818
2016-11-18,42.407407407407405
2016-11-19,56.25
2016-11-20,70.125
2016-11-21,94.00862068965517
2016-11-22,77.16814159292035
2016-11-23,97.2566371681416
2016-11-24,69.67289719626169
2016-11-25,83.6231884057971
2016-11-26,70.5603448275862
2016-11-27,54.175257731958766
2016-11-28,54.71590909090909
2016-11-29,44.94444444444444
2016-11-30,40.93023255813954
2016-12-01,46.89655172413793
2016-12-02,50.8411214953271
2016-12-03,59.09090909090909
2016-12-04,65.27472527472527
2016-12-05,47.5
2016-12-06,42.94871794871795
2016-12-07,46.851851851851855
2016-12-08,52.28260869565217
2016-12-09,91.45833333333333
2016-12-10,66.25
2016-12-11,61.47727272727273
2016-12-12,72.03703703703704
2016-12-13,54.72826086956522
2016-12-14,57.55952380952381
2016-12-15,53.48837209302326
2016-12-16,68.95652173913044
2016-12-17,68.93518518518519
2016-12-18,88.06451612903226
2016-12-19,100.48672566371681
2016-12-20,87.74038461538461
2016-12-21,76.57894736842105
2016-12-22,80.72072072072072
2016-12-23,61.16279069767442
2016-12-24,56.415929203539825
2016-12-25,43.70967741935484
2016-12-26,74.38524590163935
2016-12-27,110.990990990991
2016-12-28,116.8796992481203
2016-12-29,136.97761194029852
2016-12-30,105.1418439716312
2016-12-31,94.54887218045113
2017-01-01,79.82758620689656
2017-01-02,103.77906976744185
2017-01-03,111.8452380952381
2017-01-04,87.54629629629629
2017-01-05,83.125
2017-01-06,80.85585585585585
2017-01-07,47.76699029126213
2017-01-08,60.94736842105263
2017-01-09,63.28431372549019
2017-01-10,56.21495327102804
2017-01-11,44.40860215053763
2017-01-12,53.01980198019802
2017-01-13,55.77272727272727
2017-01-14,88.95061728395062
2017-01-15,93.17204301075269
2017-01-16,78.15789473684211
2017-01-17,43.35616438356164
2017-01-18,29.900990099009903
2017-01-19,46.51685393258427
2017-01-20,58.214285714285715
2017-01-21,56.76470588235294
2017-01-22,53.38709677419355
2017-01-23,62.077922077922075
2017-01-24,38.191489361702125
2017-01-25,33.14102564102564
2017-01-26,40.714285714285715
2017-01-27,64.66019417475728
2017-01-28,55.76923076923077
2017-01-29,37.013888888888886
2017-01-30,49.03846153846154
2017-01-31,41.80327868852459
2017-02-01,24.9468085106383
2017-02-02,47.18390804597701
2017-02-03,34.82905982905983
2017-02-04,68.48958333333333
2017-02-05,56.91588785046729
2017-02-06,53.43434343434343
2017-02-07,31.18811881188119
2017-02-08,35.85858585858586
2017-02-09,38.802083333333336
2017-02-10,60.130434782608695
2017-02-11,56.633663366336634
2017-02-12,70.53398058252426
2017-02-13,69.18367346938776
2017-02-14,39.39393939393939
2017-02-15,29.207920792079207
2017-02-16,59.63157894736842
2017-02-17,60.97457627118644
2017-02-18,87.47524752475248
2017-02-19,101.10655737704919
2017-02-20,91.73076923076923
2017-02-21,69.0625
2017-02-22,65.57142857142857
2017-02-23,79.78021978021978
2017-02-24,69.65517241379311
2017-02-25,64.33333333333333
2017-02-26,75.26548672566372
2017-02-27,80.73684210526316
2017-02-28,87.84313725490196
2017-03-01,71.96969696969697
2017-03-02,70.98039215686275
2017-03-03,62.62135922330097
2017-03-04,79.47916666666667
2017-03-05,85.32710280373831
2017-03-06,55.35
2017-03-07,54.03225806451613
2017-03-08,56.91919191919192
2017-03-09,59.89247311827957
2017-03-10,110.26315789473684
2017-03-11,81.41414141414141
2017-03-12,97.11206896551724
2017-03-13,137.16981132075472
2017-03-14,139.07407407407408
2017-03-15,107.61061946902655
2017-03-16,118.13084112149532
2017-03-17,93.88392857142857
2017-03-18,70.52631578947368
2017-03-19,67.87037037037037
2017-03-20,74.15178571428571
2017-03-21,54.74747474747475
2017-03-22,64.86111111111111
2017-03-23,69.65
2017-03-24,85.27777777777777
2017-03-25,82.71428571428571
2017-03-26,85.12711864406779
2017-03-27,70.0
2017-03-28,67.0
2017-03-29,70.75
2017-03-30,71.875
2017-03-31,75.64220183486239
2017-04-01,84.7
2017-04-02,67.41935483870968
2017-04-03,62.96296296296296
2017-04-04,69.83870967741936
2017-04-05,68.72448979591837
2017-04-06,77.8804347826087
2017-04-07,82.88461538461539
2017-04-08,72.5
2017-04-09,72.94392523364486
2017-04-10,81.23711340206185
2017-04-11,89.35
2017-04-12,98.46153846153847
2017-04-13,89.45454545454545
2017-04-14,76.85185185185185
2017-04-15,79.65346534653466
2017-04-16,53.18181818181818
2017-04-17,68.01980198019803
2017-04-18,61.58878504672897
2017-04-19,49.716981132075475
2017-04-20,63.125
2017-04-21,65.1470588235294
2017-04-22,69.63636363636364
2017-04-23,49.49074074074074
2017-04-24,45.36036036036036
2017-04-25,39.02542372881356
2017-04-26,34.23076923076923
2017-04-27,39.56989247311828
2017-04-28,54.67289719626168
2017-04-29,71.70212765957447
2017-04-30,58.65217391304348
2017-05-01,50.2212389380531
2017-05-02,32.735849056603776
2017-05-03,30.714285714285715
2017-05-04,69.04040404040404
2017-05-05,55.91304347826087
2017-05-06,84.12280701754386
2017-05-07,84.34959349593495
2017-05-08,76.29166666666667
2017-05-09,46.63793103448276
2017-05-10,35.09615384615385
2017-05-11,42.28971962616822
2017-05-12,60.55555555555556
2017-05-13,73.49557522123894
2017-05-14,62.78225806451613
2017-05-15,59.18181818181818
2017-05-16,48.45132743362832
2017-05-17,38.526785714285715
2017-05-18,49.343434343434346
2017-05-19,67.5
2017-05-20,77.92929292929293
2017-05-21,75.70093457943925
2017-05-22,56.25
2017-05-23,53.980582524271846
2017-05-24,56.652542372881356
2017-05-25,75.89887640449439
2017-05-26,65.91836734693878
2017-05-27,95.2127659574468
2017-05-28,96.40495867768595
2017-05-29,94.08653846153847
2017-05-30,65.43859649122807
2017-05-31,76.17924528301887
2017-06-01,83.6842105263158
2017-06-02,76.93693693693693
2017-06-03,91.58823529411765
2017-06-04,95.94262295081967
2017-06-05,82.17948717948718
2017-06-06,81.28571428571429
2017-06-07,82.71929824561404
2017-06-08,88.97058823529412
2017-06-09,60.575221238938056
2017-06-10,46.73913043478261
2017-06-11,49.651162790697676
2017-06-12,68.59504132231405
2017-06-13,58.429752066115704
2017-06-14,63.23770491803279
2017-06-15,59.824561403508774
2017-06-16,59.419642857142854
2017-06-17,48.52173913043478
2017-06-18,49.92125984251968
2017-06-19,63.220338983050844
2017-06-20,62.54716981132076
2017-06-21,58.177570093457945
2017-06-22,55.68807339449541
2017-06-23,56.98275862068966
2017-06-24,79.66666666666667
2017-06-25,54.488188976377955
2017-06-26,94.51612903225806
2017-06-27,74.28571428571429
2017-06-28,75.65217391304348
2017-06-29,81.39423076923077
2017-06-30,74.17391304347827
2017-07-01,68.23275862068965
2017-07-02,74.7265625
2017-07-03,77.26495726495726
2017-07-04,51.9327731092437
2017-07-05,63.45528455284553
2017-07-06,68.79310344827586
2017-07-07,55.60344827586207
2017-07-08,60.51282051282051
2017-07-09,59.75806451612903
2017-07-10,69.44915254237289
2017-07-11,74.7008547008547
2017-07-12,81.06837606837607
2017-07-13,63.99122807017544
2017-07-14,65.24793388429752
2017-07-15,59.57627118644068
2017-07-16,61.32
2017-07-17,66.55660377358491
2017-07-18,67.06896551724138
2017-07-19,72.73913043478261
2017-07-20,77.19827586206897
2017-07-21,58.94957983193277
2017-07-22,64.78448275862068
2017-07-23,80.5952380952381
2017-07-24,76.93693693693693
2017-07-25,70.6896551724138
2017-07-26,74.3859649122807
2017-07-27,72.87735849056604
2017-07-28,63.027522935779814
2017-07-29,80.875
2017-07-30,73.41269841269842
2017-07-31,86.06837606837607
2017-08-01,66.95652173913044
2017-08-02,55.59322033898305
2017-08-03,62.75423728813559
2017-08-04,66.80672268907563
2017-08-05,58.65546218487395
2017-08-06,74.921875
2017-08-07,64.11764705882354
2017-08-08,42.71186440677966
2017-08-09,59.87394957983193
2017-08-10,67.47863247863248
2017-08-11,63.4051724137931
2017-08-12,74.7244094488189
2017-08-13,66.87022900763358
2017-08-14,59.91525423728814
2017-08-15,46.99152542372882
2017-08-16,60.806451612903224
2017-08-17,55.578512396694215
2017-08-18,57.0940170940171
