date,SACTMIN,Ride
2015-08-12,5.5,Expedition Everest
2015-08-13,13.0,Expedition Everest
2015-08-14,32.0,Expedition Everest
2015-08-15,31.0,Expedition Everest
2015-08-16,16.666666666666668,Expedition Everest
2015-08-17,12.5,Expedition Everest
2015-08-18,9.4,Expedition Everest
2015-08-19,,Expedition Everest
2015-08-20,21.5,Expedition Everest
2015-08-21,,Expedition Everest
2015-08-22,1.0,Expedition Everest
2015-08-23,,Expedition Everest
2015-08-24,25.166666666666668,Expedition Everest
2015-08-25,14.75,Expedition Everest
2015-08-26,10.75,Expedition Everest
2015-08-27,15.25,Expedition Everest
2015-08-28,2.6666666666666665,Expedition Everest
2015-08-29,3.0,Expedition Everest
2015-08-30,27.5,Expedition Everest
2015-08-31,8.0,Expedition Everest
2015-09-01,9.4,Expedition Everest
2015-09-02,12.25,Expedition Everest
2015-09-03,4.5,Expedition Everest
2015-09-04,5.0,Expedition Everest
2015-09-05,30.0,Expedition Everest
2015-09-06,18.333333333333332,Expedition Everest
2015-09-07,13.375,Expedition Everest
2015-09-08,10.666666666666666,Expedition Everest
2015-09-09,17.25,Expedition Everest
2015-09-10,,Expedition Everest
2015-09-11,21.0,Expedition Everest
2015-09-12,16.0,Expedition Everest
2015-09-13,14.166666666666666,Expedition Everest
2015-09-14,3.5,Expedition Everest
2015-09-15,26.0,Expedition Everest
2015-09-16,19.0,Expedition Everest
2015-09-17,24.0,Expedition Everest
2015-09-18,12.8,Expedition Everest
2015-09-19,24.666666666666668,Expedition Everest
2015-09-20,,Expedition Everest
2015-09-21,32.0,Expedition Everest
2015-09-22,19.0,Expedition Everest
2015-09-23,11.545454545454545,Expedition Everest
2015-09-24,13.666666666666666,Expedition Everest
2015-09-25,11.285714285714286,Expedition Everest
2015-09-26,24.0,Expedition Everest
2015-09-27,17.5,Expedition Everest
2015-09-28,6.333333333333333,Expedition Everest
2015-09-29,4.4,Expedition Everest
2015-09-30,15.0,Expedition Everest
2015-10-01,19.0,Expedition Everest
2015-10-02,8.125,Expedition Everest
2015-10-03,19.75,Expedition Everest
2015-10-04,,Expedition Everest
2015-10-05,5.5,Expedition Everest
2015-10-06,21.0,Expedition Everest
2015-10-07,7.666666666666667,Expedition Everest
2015-10-08,15.0,Expedition Everest
2015-10-09,29.0,Expedition Everest
2015-10-10,17.0,Expedition Everest
2015-10-11,20.0,Expedition Everest
2015-10-12,23.0,Expedition Everest
2015-10-13,12.454545454545455,Expedition Everest
2015-10-14,9.25,Expedition Everest
2015-10-15,19.666666666666668,Expedition Everest
2015-10-16,20.2,Expedition Everest
2015-10-17,18.0,Expedition Everest
2015-10-18,4.5,Expedition Everest
2015-10-19,20.0,Expedition Everest
2015-10-20,5.0,Expedition Everest
2015-10-21,7.75,Expedition Everest
2015-10-22,10.8,Expedition Everest
2015-10-23,12.0,Expedition Everest
2015-10-24,18.375,Expedition Everest
2015-10-25,10.0,Expedition Everest
2015-10-26,13.666666666666666,Expedition Everest
2015-10-27,17.0,Expedition Everest
2015-10-28,9.75,Expedition Everest
2015-10-29,15.0,Expedition Everest
2015-10-30,4.5,Expedition Everest
2015-10-31,13.666666666666666,Expedition Everest
2015-11-01,16.0,Expedition Everest
2015-11-02,8.0,Expedition Everest
2015-11-03,10.0,Expedition Everest
2015-11-04,9.0,Expedition Everest
2015-11-05,6.333333333333333,Expedition Everest
2015-11-06,11.75,Expedition Everest
2015-11-07,20.2,Expedition Everest
2015-11-08,,Expedition Everest
2015-11-09,19.333333333333332,Expedition Everest
2015-11-10,8.0,Expedition Everest
2015-11-11,8.25,Expedition Everest
2015-11-12,18.5,Expedition Everest
2015-11-13,10.0,Expedition Everest
2015-11-14,16.857142857142858,Expedition Everest
2015-11-15,20.75,Expedition Everest
2015-11-16,7.75,Expedition Everest
2015-11-17,9.333333333333334,Expedition Everest
2015-11-18,6.8,Expedition Everest
2015-11-19,14.5,Expedition Everest
2015-11-20,21.0,Expedition Everest
2015-11-21,25.5,Expedition Everest
2015-11-22,31.75,Expedition Everest
2015-11-23,23.5,Expedition Everest
2015-11-24,12.666666666666666,Expedition Everest
2015-11-25,22.333333333333332,Expedition Everest
2015-11-26,17.0,Expedition Everest
2015-11-27,10.2,Expedition Everest
2015-11-28,32.25,Expedition Everest
2015-11-29,19.0,Expedition Everest
2015-11-30,11.25,Expedition Everest
2015-12-01,21.5,Expedition Everest
2015-12-02,16.333333333333332,Expedition Everest
2015-12-03,20.5,Expedition Everest
2015-12-04,13.857142857142858,Expedition Everest
2015-12-05,28.0,Expedition Everest
2015-12-06,27.0,Expedition Everest
2015-12-07,20.5,Expedition Everest
2015-12-08,12.0,Expedition Everest
2015-12-09,13.2,Expedition Everest
2015-12-10,11.6,Expedition Everest
2015-12-11,24.0,Expedition Everest
2015-12-12,11.666666666666666,Expedition Everest
2015-12-13,16.333333333333332,Expedition Everest
2015-12-14,19.5,Expedition Everest
2015-12-15,19.0,Expedition Everest
2015-12-16,11.0,Expedition Everest
2015-12-17,8.75,Expedition Everest
2015-12-18,21.5,Expedition Everest
2015-12-19,26.0,Expedition Everest
2015-12-20,19.333333333333332,Expedition Everest
2015-12-21,8.333333333333334,Expedition Everest
2015-12-22,40.5,Expedition Everest
2015-12-23,12.0,Expedition Everest
2015-12-24,10.75,Expedition Everest
2015-12-25,18.0,Expedition Everest
2015-12-26,11.75,Expedition Everest
2015-12-27,20.25,Expedition Everest
2015-12-28,15.666666666666666,Expedition Everest
2015-12-29,9.0,Expedition Everest
2015-12-30,10.5,Expedition Everest
2015-12-31,12.6,Expedition Everest
2016-01-01,26.333333333333332,Expedition Everest
2016-01-02,23.5,Expedition Everest
2016-01-03,18.666666666666668,Expedition Everest
2016-01-04,16.285714285714285,Expedition Everest
2016-01-05,,Expedition Everest
2016-01-06,7.0,Expedition Everest
2016-01-07,10.0,Expedition Everest
2016-01-08,5.0,Expedition Everest
