date,SACTMIN,Ride
2017-06-09,26.25,Soarin
2017-06-10,25.25,Soarin
2017-06-11,28.4,Soarin
2017-06-12,25.0,Soarin
2017-06-13,37.5,Soarin
2017-06-14,24.25,Soarin
2017-06-15,17.5,Soarin
2017-06-16,31.25,Soarin
2017-06-17,27.25,Soarin
2017-06-18,34.0,Soarin
2017-06-19,26.666666666666668,Soarin
2017-06-20,23.0,Soarin
2017-06-21,37.0,Soarin
2017-06-22,17.0,Soarin
2017-06-23,22.0,Soarin
2017-06-24,17.6,Soarin
2017-06-25,,Soarin
2017-06-26,25.0,Soarin
2017-06-27,36.0,Soarin
2017-06-28,13.833333333333334,Soarin
2017-06-29,44.0,Soarin
2017-06-30,27.333333333333332,Soarin
2017-07-01,27.0,Soarin
2017-07-02,19.666666666666668,Soarin
2017-07-03,22.333333333333332,Soarin
2017-07-04,14.666666666666666,Soarin
2017-07-05,17.0,Soarin
2017-07-06,15.833333333333334,Soarin
2017-07-07,18.0,Soarin
2017-07-08,12.0,Soarin
2017-07-09,,Soarin
2017-07-10,16.5,Soarin
2017-07-11,12.333333333333334,Soarin
2017-07-12,,Soarin
2017-07-13,25.0,Soarin
2017-07-14,4.0,Soarin
2017-07-15,34.333333333333336,Soarin
2017-07-16,24.5,Soarin
2017-07-17,18.0,Soarin
2017-07-18,39.0,Soarin
2017-07-19,43.5,Soarin
2017-07-20,13.5,Soarin
2017-07-21,,Soarin
2017-07-22,43.0,Soarin
2017-07-23,19.0,Soarin
2017-07-24,8.0,Soarin
2017-07-25,30.333333333333332,Soarin
2017-07-26,9.0,Soarin
2017-07-27,24.6,Soarin
2017-07-28,15.333333333333334,Soarin
2017-07-29,46.0,Soarin
2017-07-30,,Soarin
2017-07-31,44.333333333333336,Soarin
2017-08-01,30.25,Soarin
2017-08-02,34.0,Soarin
2017-08-03,,Soarin
2017-08-04,16.5,Soarin
2017-08-05,,Soarin
2017-08-06,36.75,Soarin
2017-08-07,34.714285714285715,Soarin
2017-08-08,,Soarin
2017-08-09,20.5,Soarin
2017-08-10,17.75,Soarin
2017-08-11,29.333333333333332,Soarin
2017-08-12,37.5,Soarin
2017-08-13,29.0,Soarin
2017-08-14,18.0,Soarin
2017-08-15,19.75,Soarin
2017-08-16,22.333333333333332,Soarin
2017-08-17,26.428571428571427,Soarin
2017-08-18,16.166666666666668,Soarin
2017-08-19,42.5,Soarin
2017-08-20,18.0,Soarin
2017-08-21,18.0,Soarin
2017-08-22,28.0,Soarin
2017-08-23,28.571428571428573,Soarin
2017-08-24,24.5,Soarin
2017-08-25,,Soarin
2017-08-26,24.0,Soarin
2017-08-27,24.0,Soarin
2017-08-28,23.75,Soarin
2017-08-29,13.25,Soarin
2017-08-30,17.11111111111111,Soarin
2017-08-31,14.666666666666666,Soarin
2017-09-01,17.8,Soarin
2017-09-02,26.25,Soarin
2017-09-03,23.5,Soarin
2017-09-04,19.8,Soarin
2017-09-05,14.333333333333334,Soarin
2017-09-06,15.25,Soarin
2017-09-07,6.0,Soarin
2017-09-08,16.555555555555557,Soarin
2017-09-09,11.5,Soarin
2017-09-10,,Soarin
2017-09-11,,Soarin
2017-09-12,12.5,Soarin
2017-09-13,9.5,Soarin
2017-09-14,13.0,Soarin
2017-09-15,16.0,Soarin
2017-09-16,15.25,Soarin
2017-09-17,24.666666666666668,Soarin
2017-09-18,16.0,Soarin
2017-09-19,19.857142857142858,Soarin
2017-09-20,30.666666666666668,Soarin
2017-09-21,27.5,Soarin
2017-09-22,35.0,Soarin
2017-09-23,19.0,Soarin
2017-09-24,26.333333333333332,Soarin
2017-09-25,14.5,Soarin
2017-09-26,19.25,Soarin
2017-09-27,23.0,Soarin
2017-09-28,17.857142857142858,Soarin
2017-09-29,,Soarin
2017-09-30,30.0,Soarin
2017-10-01,37.0,Soarin
2017-10-02,44.333333333333336,Soarin
2017-10-03,25.75,Soarin
2017-10-04,18.0,Soarin
2017-10-05,18.0,Soarin
2017-10-06,21.6,Soarin
2017-10-07,,Soarin
2017-10-08,38.0,Soarin
2017-10-09,48.0,Soarin
2017-10-10,24.5,Soarin
2017-10-11,14.0,Soarin
2017-10-12,27.285714285714285,Soarin
2017-10-13,36.2,Soarin
2017-10-14,27.25,Soarin
2017-10-15,24.0,Soarin
2017-10-16,27.5,Soarin
2017-10-17,23.6,Soarin
2017-10-18,22.77777777777778,Soarin
2017-10-19,43.5,Soarin
2017-10-20,36.333333333333336,Soarin
2017-10-21,47.333333333333336,Soarin
2017-10-22,32.0,Soarin
2017-10-23,27.333333333333332,Soarin
2017-10-24,22.166666666666668,Soarin
2017-10-25,32.0,Soarin
2017-10-26,25.5,Soarin
2017-10-27,35.333333333333336,Soarin
2017-10-28,35.666666666666664,Soarin
2017-10-29,,Soarin
2017-10-30,23.0,Soarin
2017-10-31,25.0,Soarin
2017-11-01,25.666666666666668,Soarin
2017-11-02,25.75,Soarin
2017-11-03,23.0,Soarin
2017-11-04,28.5,Soarin
2017-11-05,21.0,Soarin
2017-11-06,36.0,Soarin
2017-11-07,26.0,Soarin
2017-11-08,48.333333333333336,Soarin
2017-11-09,35.75,Soarin
2017-11-10,38.6,Soarin
2017-11-11,23.0,Soarin
2017-11-12,14.0,Soarin
2017-11-13,32.75,Soarin
2017-11-14,21.714285714285715,Soarin
2017-11-15,19.75,Soarin
2017-11-16,43.0,Soarin
2017-11-17,13.666666666666666,Soarin
2017-11-18,22.0,Soarin
2017-11-19,68.5,Soarin
2017-11-20,24.0,Soarin
2017-11-21,44.8,Soarin
2017-11-22,7.0,Soarin
2017-11-23,28.75,Soarin
2017-11-24,26.5,Soarin
2017-11-25,,Soarin
2017-11-26,,Soarin
2017-11-27,9.0,Soarin
2017-11-28,15.333333333333334,Soarin
2017-11-29,25.25,Soarin
2017-11-30,19.636363636363637,Soarin
2017-12-01,10.5,Soarin
2017-12-02,30.6,Soarin
2017-12-03,34.166666666666664,Soarin
2017-12-04,29.25,Soarin
2017-12-05,16.5,Soarin
2017-12-06,29.3,Soarin
2017-12-07,26.25,Soarin
2017-12-08,8.5,Soarin
2017-12-09,32.666666666666664,Soarin
2017-12-10,32.90909090909091,Soarin
2017-12-11,,Soarin
2017-12-12,,Soarin
2017-12-13,18.8,Soarin
2017-12-14,,Soarin
2017-12-15,41.0,Soarin
2017-12-16,22.4,Soarin
2017-12-17,38.333333333333336,Soarin
2017-12-18,45.0,Soarin
2017-12-19,31.666666666666668,Soarin
2017-12-20,,Soarin
2017-12-21,19.0,Soarin
2017-12-22,38.0,Soarin
2017-12-23,23.0,Soarin
2017-12-24,40.0,Soarin
2017-12-25,,Soarin
2017-12-26,,Soarin
2017-12-27,28.333333333333332,Soarin
2017-12-28,24.0,Soarin
2017-12-29,,Soarin
2017-12-30,22.5,Soarin
2017-12-31,39.0,Soarin
2018-01-01,46.6,Soarin
2018-01-02,29.333333333333332,Soarin
2018-01-03,41.8,Soarin
2018-01-04,22.833333333333332,Soarin
2018-01-05,37.0,Soarin
2018-01-06,51.0,Soarin
2018-01-07,46.0,Soarin
2018-01-08,45.4,Soarin
2018-01-09,25.666666666666668,Soarin
2018-01-10,27.0,Soarin
2018-01-11,23.5,Soarin
2018-01-12,23.666666666666668,Soarin
2018-01-13,34.6,Soarin
2018-01-14,32.714285714285715,Soarin
2018-01-15,21.5,Soarin
2018-01-16,31.0,Soarin
2018-01-17,23.5,Soarin
2018-01-18,30.125,Soarin
2018-01-19,17.5,Soarin
2018-01-20,31.0,Soarin
2018-01-21,31.25,Soarin
2018-01-22,29.333333333333332,Soarin
2018-01-23,17.75,Soarin
2018-01-24,20.0,Soarin
2018-01-25,11.5,Soarin
2018-01-26,41.285714285714285,Soarin
2018-01-27,34.333333333333336,Soarin
2018-01-28,23.0,Soarin
2018-01-29,26.714285714285715,Soarin
2018-01-30,18.2,Soarin
2018-01-31,16.5,Soarin
2018-02-01,19.5,Soarin
2018-02-02,24.0,Soarin
2018-02-03,32.0,Soarin
2018-02-04,25.2,Soarin
2018-02-05,33.25,Soarin
2018-02-06,31.5,Soarin
2018-02-07,,Soarin
2018-02-08,17.333333333333332,Soarin
2018-02-09,,Soarin
2018-02-10,42.0,Soarin
2018-02-11,46.0,Soarin
2018-02-12,12.5,Soarin
2018-02-13,7.0,Soarin
2018-02-14,29.0,Soarin
2018-02-15,33.0,Soarin
2018-02-16,33.6,Soarin
2018-02-17,49.5,Soarin
2018-02-18,41.333333333333336,Soarin
2018-02-19,44.4,Soarin
2018-02-20,,Soarin
2018-02-21,44.5,Soarin
2018-02-22,12.5,Soarin
2018-02-23,28.333333333333332,Soarin
2018-02-24,6.666666666666667,Soarin
2018-02-25,3.0,Soarin
2018-02-26,31.714285714285715,Soarin
2018-02-27,18.4,Soarin
2018-02-28,32.5,Soarin
2018-03-01,17.5,Soarin
2018-03-02,29.0,Soarin
2018-03-03,27.166666666666668,Soarin
2018-03-04,35.333333333333336,Soarin
2018-03-05,26.285714285714285,Soarin
2018-03-06,35.0,Soarin
2018-03-07,31.666666666666668,Soarin
2018-03-08,27.0,Soarin
2018-03-09,41.0,Soarin
2018-03-10,34.666666666666664,Soarin
2018-03-11,50.0,Soarin
2018-03-12,34.25,Soarin
2018-03-13,22.0,Soarin
2018-03-14,61.0,Soarin
2018-03-15,27.285714285714285,Soarin
2018-03-16,,Soarin
2018-03-17,34.0,Soarin
2018-03-18,31.0,Soarin
2018-03-19,30.142857142857142,Soarin
2018-03-20,21.75,Soarin
2018-03-21,34.0,Soarin
2018-03-22,12.0,Soarin
2018-03-23,32.333333333333336,Soarin
2018-03-24,22.0,Soarin
2018-03-25,15.0,Soarin
2018-03-26,53.0,Soarin
2018-03-27,71.0,Soarin
2018-03-28,50.5,Soarin
2018-03-29,36.666666666666664,Soarin
2018-03-30,,Soarin
2018-03-31,,Soarin
2018-04-01,56.0,Soarin
2018-04-02,37.666666666666664,Soarin
2018-04-03,39.5,Soarin
2018-04-04,38.25,Soarin
2018-04-05,34.0,Soarin
2018-04-06,31.0,Soarin
2018-04-07,42.8,Soarin
2018-04-08,30.4,Soarin
2018-04-09,30.0,Soarin
2018-04-10,22.4,Soarin
2018-04-11,28.333333333333332,Soarin
2018-04-12,,Soarin
2018-04-13,23.0,Soarin
2018-04-14,35.46153846153846,Soarin
2018-04-15,17.666666666666668,Soarin
2018-04-16,29.5,Soarin
2018-04-17,25.6,Soarin
2018-04-18,15.6,Soarin
2018-04-19,13.0,Soarin
2018-04-20,15.333333333333334,Soarin
2018-04-21,28.75,Soarin
2018-04-22,13.5,Soarin
2018-04-23,19.0,Soarin
2018-04-24,32.0,Soarin
2018-04-25,13.0,Soarin
2018-04-26,37.63636363636363,Soarin
2018-04-27,,Soarin
2018-04-28,27.5,Soarin
2018-04-29,22.666666666666668,Soarin
2018-04-30,23.142857142857142,Soarin
2018-05-01,17.5,Soarin
2018-05-02,27.0,Soarin
2018-05-03,9.0,Soarin
2018-05-04,32.0,Soarin
2018-05-05,,Soarin
2018-05-06,22.333333333333332,Soarin
2018-05-07,26.333333333333332,Soarin
2018-05-08,28.0,Soarin
2018-05-09,17.333333333333332,Soarin
2018-05-10,16.8,Soarin
2018-05-11,30.666666666666668,Soarin
2018-05-12,,Soarin
2018-05-13,27.5,Soarin
2018-05-14,32.75,Soarin
2018-05-15,12.5,Soarin
2018-05-16,25.714285714285715,Soarin
2018-05-17,10.0,Soarin
2018-05-18,21.75,Soarin
2018-05-19,32.75,Soarin
2018-05-20,34.0,Soarin
2018-05-21,27.4,Soarin
2018-05-22,19.5,Soarin
2018-05-23,16.0,Soarin
2018-05-24,19.4,Soarin
2018-05-25,28.8,Soarin
2018-05-26,33.625,Soarin
2018-05-27,42.0,Soarin
2018-05-28,38.2,Soarin
2018-05-29,33.5,Soarin
2018-05-30,24.0,Soarin
2018-05-31,23.833333333333332,Soarin
2018-06-01,19.5,Soarin
2018-06-02,18.5,Soarin
2018-06-03,34.0,Soarin
2018-06-04,29.0,Soarin
2018-06-05,28.666666666666668,Soarin
2018-06-06,13.0,Soarin
2018-06-07,26.666666666666668,Soarin
2018-06-08,28.25,Soarin
2018-06-09,28.5,Soarin
2018-06-10,36.8,Soarin
2018-06-11,20.0,Soarin
2018-06-12,29.625,Soarin
2018-06-13,,Soarin
2018-06-14,30.7,Soarin
2018-06-15,31.666666666666668,Soarin
2018-06-16,36.77777777777778,Soarin
2018-06-17,,Soarin
2018-06-18,30.666666666666668,Soarin
2018-06-19,31.5,Soarin
2018-06-20,18.0,Soarin
2018-06-21,25.5,Soarin
2018-06-22,24.5,Soarin
2018-06-23,48.0,Soarin
2018-06-24,22.5,Soarin
2018-06-25,37.666666666666664,Soarin
2018-06-26,36.57142857142857,Soarin
2018-06-27,25.0,Soarin
2018-06-28,24.833333333333332,Soarin
2018-06-29,33.0,Soarin
2018-06-30,,Soarin
2018-07-01,33.0,Soarin
2018-07-02,33.75,Soarin
2018-07-03,9.25,Soarin
2018-07-04,39.333333333333336,Soarin
2018-07-05,22.0,Soarin
2018-07-06,21.5,Soarin
2018-07-07,20.0,Soarin
2018-07-08,15.0,Soarin
2018-07-09,26.0,Soarin
2018-07-10,8.75,Soarin
2018-07-11,31.75,Soarin
2018-07-12,14.545454545454545,Soarin
2018-07-13,22.0,Soarin
2018-07-14,17.125,Soarin
2018-07-15,24.5,Soarin
2018-07-16,12.0,Soarin
2018-07-17,40.5,Soarin
2018-07-18,24.333333333333332,Soarin
2018-07-19,,Soarin
2018-07-20,20.4,Soarin
2018-07-21,10.0,Soarin
2018-07-22,15.0,Soarin
2018-07-23,30.0,Soarin
2018-07-24,14.666666666666666,Soarin
2018-07-25,14.0,Soarin
2018-07-26,12.75,Soarin
2018-07-27,21.5,Soarin
2018-07-28,7.0,Soarin
2018-07-29,31.333333333333332,Soarin
2018-07-30,24.0,Soarin
